RowNumber,P_hat_test,Exited
6657,0.409826075,0
8964,0.409755194,1
9038,0.40955583,1
3930,0.409101013,0
1573,0.409006906,1
8866,0.408874534,0
3629,0.408839164,0
4806,0.408442679,0
9031,0.408404708,1
6265,0.408278794,0
1323,0.408212147,0
5092,0.408120908,0
8067,0.408003617,0
7483,0.407883985,0
236,0.407831178,1
5612,0.40782265,0
2987,0.407726807,0
6681,0.407626271,0
6295,0.407575028,0
1496,0.407524799,0
9693,0.407453664,0
4973,0.40717625,0
1343,0.407044171,0
3435,0.40696676,0
6131,0.406904038,0
4880,0.406810753,1
7870,0.406610363,1
2396,0.406471914,1
956,0.406384072,0
3112,0.406286739,0
4722,0.406010469,0
6764,0.405973606,0
5749,0.40573036,0
8852,0.405695925,0
4852,0.405544093,0
51,0.405503782,0
6165,0.405436762,0
2931,0.405044731,0
2714,0.405025738,0
9906,0.404859057,1
5234,0.404562188,1
5349,0.404552905,1
3385,0.40414735,0
5370,0.404096848,1
1631,0.404022576,1
973,0.403990088,0
6072,0.403927598,0
4342,0.40377833,0
2428,0.40368877,1
2033,0.403648898,1
270,0.403523455,0
7062,0.403431809,0
4400,0.403402966,1
2553,0.40335375,0
9505,0.403254531,0
2237,0.403217987,1
9618,0.403055848,0
5839,0.402992533,1
2728,0.402928178,0
8070,0.402915329,0
3083,0.402911315,1
7732,0.402854655,1
1388,0.402358093,0
5888,0.402144043,1
9239,0.402096868,0
7749,0.401977753,1
5647,0.401889057,1
3252,0.401836442,1
2301,0.401469084,0
6518,0.401460163,0
9869,0.401421091,0
5315,0.401208336,1
8337,0.401036718,1
6097,0.400998027,0
558,0.400791252,1
3849,0.400744949,0
9980,0.400734627,0
8172,0.400408677,1
8808,0.400171437,1
8690,0.400118423,0
7026,0.400048082,1
4489,0.399979896,0
6553,0.399971751,0
1269,0.399653011,0
433,0.399609693,0
2838,0.399367477,0
7305,0.399304955,0
3241,0.399241011,1
2179,0.399219397,0
4531,0.399085813,0
2575,0.398892509,1
8653,0.398843101,0
5642,0.398832304,0
3889,0.398635904,0
2795,0.398624044,1
1406,0.398587142,1
2172,0.398532847,0
1547,0.398481185,0
6404,0.398449201,1
136,0.398436344,0
5579,0.398230612,0
8694,0.398230612,1
8649,0.397802087,1
5311,0.397295283,1
1881,0.397241856,0
2242,0.396794724,1
7060,0.396691348,0
1172,0.396523534,1
1995,0.396415944,1
5308,0.396415944,1
6770,0.396319787,0
4994,0.396114395,0
3565,0.395966062,1
7566,0.395154185,1
2878,0.395026439,0
3258,0.393978062,0
6697,0.393949918,0
6779,0.393921974,0
6222,0.393871965,1
2451,0.393798916,0
6627,0.393459628,0
9999,0.393413924,1
9289,0.393168093,0
3016,0.393039099,0
5905,0.392706314,1
8115,0.392438925,0
5236,0.392340038,1
2671,0.392140334,1
6476,0.392129025,1
4682,0.391938568,0
2264,0.391915433,0
6204,0.391915433,0
2512,0.391866123,0
6718,0.391850267,1
4324,0.391800808,1
734,0.391748901,1
3080,0.391707802,0
2554,0.391591483,1
8875,0.391558878,0
4207,0.391545088,1
430,0.391224049,1
5805,0.391145183,1
2726,0.39098514,0
2674,0.390923046,0
6493,0.390819987,0
8369,0.390348486,1
2454,0.390316375,0
9633,0.39024084,0
1048,0.390110887,1
7427,0.390110887,1
2420,0.389836844,0
7072,0.389683734,0
2827,0.389683383,0
5778,0.389632756,0
8898,0.389271208,1
546,0.389248634,0
3659,0.388810775,1
2663,0.388747019,1
1018,0.388547592,0
6958,0.388424449,0
5602,0.38837093,0
2308,0.387942439,0
8519,0.387440455,1
3318,0.387110616,1
3352,0.386992236,0
5741,0.38678527,0
2309,0.386660893,0
8058,0.386567959,0
9329,0.386443923,0
2997,0.386302247,0
2852,0.386285421,1
6776,0.386285421,1
7475,0.385922789,1
6501,0.385906437,0
6439,0.385815076,0
8655,0.38580155,0
160,0.385719155,0
7194,0.385295852,0
9860,0.385122008,1
9859,0.38498306,1
3710,0.384913758,1
6828,0.384913758,1
761,0.384913653,0
6395,0.384706518,0
5771,0.384698539,0
5605,0.384570944,0
309,0.384536228,1
1140,0.384380411,0
7835,0.384368625,1
1050,0.384195946,1
4671,0.383989738,0
7136,0.383942991,0
54,0.3839406,1
4425,0.383938112,0
4498,0.383842338,1
5264,0.383752464,0
3397,0.383296082,0
5841,0.383296082,0
6231,0.383296082,0
6737,0.383089147,1
6707,0.383069424,0
5339,0.382973807,1
3226,0.382892348,0
9966,0.382821493,0
321,0.382678117,0
5213,0.382638294,1
895,0.382487962,1
3281,0.382484574,1
8675,0.38243432,1
3904,0.38239899,0
2648,0.38217907,1
9301,0.382103228,0
6817,0.381989963,1
6473,0.381937274,1
7054,0.38192359,1
9048,0.381893409,0
6250,0.381827166,0
9622,0.381606937,0
3359,0.381512456,1
6411,0.381403411,0
9095,0.381162795,0
3606,0.380903043,0
3857,0.380826847,0
6484,0.380698751,0
3718,0.380591337,0
7430,0.380128289,0
9377,0.380040039,1
1246,0.379890073,1
2953,0.379601714,0
7651,0.379523745,0
8862,0.379398776,0
1680,0.379368985,0
4015,0.378889359,1
9832,0.378815605,1
8672,0.378786797,1
8572,0.378654535,0
4376,0.378618498,0
8087,0.37859107,0
9444,0.378530245,1
2436,0.378462873,0
7890,0.378424464,0
2241,0.378346953,0
6167,0.378318952,0
2542,0.378316797,1
4105,0.378135139,1
3033,0.377892176,1
9766,0.377861602,0
6943,0.377848348,0
4196,0.377746701,1
4008,0.377633643,0
3729,0.377053726,0
1139,0.377048706,0
4729,0.377044388,0
8439,0.376525774,1
1315,0.375712046,1
2563,0.37558555,0
3028,0.375096587,0
9839,0.375048943,1
317,0.375033316,1
1813,0.374982529,0
1255,0.374966864,1
3707,0.374834546,0
1967,0.374817598,0
8057,0.374744964,1
9169,0.374557341,0
6622,0.37428766,1
7502,0.37423664,0
7283,0.374062182,1
8537,0.374014833,0
885,0.373613964,0
977,0.373458576,1
1535,0.373054389,1
4677,0.372988451,0
3029,0.372319697,0
5272,0.372292106,1
5201,0.372235925,0
2789,0.372226713,0
5578,0.372060216,0
4713,0.371941669,1
9277,0.371941669,1
5784,0.371939993,0
3610,0.371868373,0
8300,0.371269338,1
8642,0.371241402,1
152,0.371127554,1
5924,0.371127554,1
2324,0.370516204,0
5908,0.370480352,0
628,0.370472849,0
6865,0.370115277,1
2536,0.370043338,1
7253,0.369974967,0
5646,0.369919393,1
5149,0.369533008,0
423,0.36932233,1
6957,0.369003354,0
6999,0.368722741,1
5699,0.368721071,0
7815,0.368452781,0
6498,0.368431857,1
2433,0.368307995,1
1372,0.368265072,0
7916,0.367965664,1
190,0.367849429,0
3185,0.367500265,1
4578,0.367418969,0
901,0.367356794,1
2111,0.367238813,1
6640,0.366962946,0
4210,0.366841001,1
5159,0.366841001,0
3716,0.366743978,1
124,0.366585939,0
6195,0.366549596,0
8042,0.366518917,1
4089,0.366438447,0
9338,0.366385177,1
564,0.366324433,1
5481,0.365592383,0
5235,0.365472273,1
3654,0.365446545,0
4126,0.365396119,0
711,0.365169918,0
6083,0.365069122,0
5287,0.364989743,0
494,0.364981496,1
3371,0.364981496,1
9085,0.364981496,1
9302,0.364807462,0
5656,0.364659844,1
3269,0.364447867,1
2569,0.364398473,1
6972,0.364150407,0
6421,0.364148537,0
3842,0.364005541,1
8826,0.363957045,1
2764,0.363856791,0
258,0.363669901,0
6565,0.363571617,1
6982,0.363223246,1
5143,0.363007006,0
3274,0.362923308,1
9715,0.362837598,0
2246,0.362754075,1
6134,0.362675137,0
9166,0.362632698,0
1733,0.362429074,0
9771,0.362383132,1
9767,0.362037902,0
8822,0.36188379,0
8891,0.36181731,1
5923,0.361715423,1
5680,0.361705443,0
3298,0.361504972,0
1264,0.361445427,0
7854,0.361256489,1
1021,0.361242936,1
3744,0.36114039,1
2801,0.360929357,0
3278,0.360847862,0
3306,0.360842238,0
7886,0.360830293,0
6660,0.360773341,0
3239,0.360725212,1
6987,0.360657102,0
4336,0.360622984,1
8275,0.360506458,0
4497,0.360460964,0
7583,0.360291307,0
6213,0.360210703,0
6635,0.360201808,0
347,0.360097844,0
2176,0.359748697,0
9710,0.359714545,0
4288,0.359531997,1
1741,0.359214753,0
6600,0.35909835,1
4744,0.358889351,0
4049,0.358877486,0
7728,0.358877486,0
8832,0.358502728,0
8569,0.358492452,0
6570,0.358351484,1
6894,0.358294232,0
2978,0.358226056,1
820,0.358159321,0
714,0.358075191,0
531,0.35802748,0
7425,0.358026427,1
1944,0.357980149,0
2427,0.357952287,0
3382,0.357761588,0
9238,0.357672664,1
1290,0.35755411,1
2336,0.357543605,1
4582,0.356919104,0
33,0.356075677,0
9147,0.355884152,0
6523,0.355793475,0
4759,0.355591299,0
5430,0.355591299,0
4909,0.355564831,1
9857,0.355458146,1
1854,0.355449044,0
557,0.355336075,0
1839,0.355013567,1
5420,0.354978294,1
3218,0.354925388,0
6569,0.354756827,0
207,0.354683603,1
4726,0.354590047,0
3364,0.354473071,0
8705,0.354120117,0
9049,0.353934126,0
9460,0.353856677,0
1004,0.353814048,1
2992,0.353813544,0
3865,0.353588524,0
1425,0.353504623,1
812,0.35336523,0
9616,0.353230611,1
3347,0.353132419,0
7327,0.352869453,0
1104,0.352694021,0
4313,0.352617123,1
525,0.352562565,0
3204,0.352294766,0
4167,0.352230846,1
846,0.352014501,0
9068,0.351990897,0
5313,0.351909018,0
7857,0.351832782,0
1667,0.351501223,1
5233,0.351501223,1
3003,0.351500705,0
1324,0.351298439,1
2873,0.351163152,1
4863,0.351073585,0
1405,0.351051874,1
8949,0.350597369,1
2182,0.350570608,1
659,0.350439496,0
5704,0.35003562,0
2479,0.349782498,0
4865,0.349658691,1
9337,0.349573616,0
1113,0.349283802,0
2990,0.349152976,1
4221,0.349152976,1
5625,0.349152976,0
2450,0.34911758,1
7790,0.348943695,0
1053,0.348822772,0
7841,0.348662687,0
3708,0.348552416,0
4975,0.348497074,1
332,0.348468074,0
2635,0.348449369,1
6201,0.348406775,0
2982,0.348404263,0
3905,0.348395952,0
6012,0.348193362,1
8256,0.348123251,0
4019,0.34787312,0
4780,0.347845428,1
6339,0.347841943,0
943,0.347838435,1
7777,0.347836808,0
3481,0.347815455,1
2285,0.347710098,0
8491,0.3474848,1
2368,0.347283511,1
7471,0.347075445,0
5117,0.347042823,0
3910,0.346891627,0
8870,0.346711033,0
9699,0.346696196,0
8405,0.346671039,0
6190,0.346224518,0
8541,0.346175644,0
4739,0.34601683,1
362,0.345979412,1
4623,0.345944206,0
8466,0.345916961,1
4374,0.345501621,1
4948,0.345499998,0
1937,0.345460358,0
2713,0.345443458,0
1017,0.345395996,0
6626,0.345267859,0
9769,0.345235113,1
4202,0.345164555,0
9246,0.345159372,0
7792,0.345158808,0
8715,0.345129666,0
8063,0.345086457,1
3721,0.345040373,0
721,0.345015011,1
641,0.344990638,1
4800,0.344980999,1
808,0.344979378,0
2659,0.3449705,1
2382,0.344958666,1
3682,0.34488236,1
3418,0.344814175,0
8781,0.344748559,1
8215,0.344513416,0
6796,0.344435944,0
9525,0.34436261,0
6946,0.344319541,0
3293,0.344186093,0
7509,0.34417014,0
6189,0.344049328,1
1550,0.343924179,1
6503,0.343752632,0
7355,0.343661358,0
3935,0.343575497,0
6248,0.343575497,0
1441,0.342960241,1
7842,0.342532803,1
9878,0.342414863,1
2736,0.3423901,0
899,0.342341479,1
2847,0.342228372,0
4635,0.341868393,1
697,0.341721748,1
5961,0.341633703,1
6255,0.341485181,0
6329,0.341470663,0
3694,0.34146449,1
144,0.341350391,1
9467,0.341350391,1
9507,0.341348778,0
7932,0.341267549,0
8125,0.340817799,1
9934,0.340566927,0
5608,0.340455486,0
6431,0.340266853,0
3246,0.340069782,1
2478,0.339825254,1
8355,0.33971674,0
1941,0.339670011,1
7280,0.339451209,0
5337,0.339443525,1
3520,0.339181371,1
1930,0.33916916,0
9387,0.33912183,0
7721,0.339032897,0
7755,0.33885457,1
3454,0.338702105,0
6979,0.338654079,0
2974,0.338592369,1
4026,0.338545645,0
9842,0.338494491,0
2922,0.338359841,0
5848,0.338253626,1
7446,0.338253626,1
9532,0.337851801,0
1469,0.337738291,1
1613,0.337738291,1
1180,0.337485595,0
4980,0.337291872,0
3461,0.337269431,0
8208,0.337012168,0
806,0.336958876,1
8411,0.336958876,0
7836,0.336951322,0
5305,0.336942907,0
4357,0.33689741,0
357,0.336570274,0
3392,0.336347144,0
4435,0.336347144,0
1175,0.336276034,1
8081,0.336272299,0
4271,0.336179562,0
8454,0.335864302,1
6700,0.335852335,0
6364,0.335820479,0
1747,0.335547559,1
119,0.335495418,1
445,0.335471903,1
9918,0.335149879,1
1435,0.335146055,0
1503,0.335128845,0
5025,0.334808778,1
6768,0.334784683,0
9044,0.33465174,0
3013,0.334631487,0
5508,0.334288148,1
706,0.334273614,1
168,0.334232595,0
7878,0.334132683,1
3791,0.334099332,1
7037,0.333981508,0
1899,0.333948497,1
3422,0.333757225,0
9214,0.333583737,0
2510,0.333555923,1
729,0.333546807,0
7803,0.333457453,0
6178,0.333246271,1
1893,0.333142318,0
2079,0.333067063,1
2981,0.333021895,0
3823,0.332925575,0
5482,0.332889923,1
4469,0.33281429,0
85,0.332761239,0
3444,0.332761239,1
1737,0.332644942,0
4027,0.332580286,1
5728,0.332561055,1
2616,0.332513657,0
1398,0.33246604,1
1971,0.33244309,0
4150,0.332343604,0
5351,0.332249712,1
3574,0.3318518,0
7028,0.331668206,0
5065,0.331476981,0
3713,0.331469634,0
9721,0.33125572,0
2260,0.331242738,0
4096,0.331230084,0
1965,0.331188394,1
562,0.3310856,0
8586,0.331080767,1
1759,0.330906769,0
3993,0.330885585,0
4757,0.330878241,1
809,0.330490729,0
2505,0.330474387,0
4481,0.330474387,0
1504,0.330451887,1
4637,0.330367159,0
4611,0.330325199,0
6015,0.33017744,1
1410,0.330170353,0
1521,0.330102232,1
4859,0.33004825,0
9800,0.329783525,1
112,0.329531525,0
4183,0.329519686,1
4829,0.32949418,0
8609,0.329480598,0
9313,0.329400301,0
9810,0.329373049,1
6185,0.329366064,1
3888,0.329194601,0
8990,0.329008199,0
187,0.328994168,0
7610,0.328953057,0
5681,0.328848811,1
9687,0.328804532,0
9262,0.32879819,0
2042,0.328707486,0
7271,0.328622627,0
5821,0.328496849,0
4010,0.328354572,0
4935,0.328350211,0
2056,0.328203096,0
9010,0.32812237,0
9583,0.328063017,0
8608,0.327985258,0
1304,0.327970301,1
3104,0.327917343,0
6482,0.327559654,0
1641,0.32745193,0
5854,0.327427247,1
5889,0.327355703,1
6540,0.326920251,1
7982,0.326536903,0
2533,0.326525246,0
6923,0.326525246,0
2715,0.325972807,0
5415,0.325955834,0
1277,0.32592559,1
1542,0.325844111,0
419,0.325647533,0
8917,0.325647533,0
9463,0.325647533,0
292,0.325523359,0
4965,0.325511587,1
3571,0.325291761,1
535,0.32516303,0
7965,0.325029088,0
4915,0.324957772,0
8285,0.324866047,0
3273,0.324860933,1
5850,0.324749647,0
7003,0.32471831,0
998,0.324666258,0
4981,0.324657114,1
1603,0.324615683,1
1063,0.324596635,1
6538,0.324589138,0
8103,0.324587289,0
5856,0.32443037,1
1434,0.324418163,0
4573,0.324326139,0
9285,0.324176666,0
7646,0.323951005,0
4278,0.323862261,0
4968,0.323840564,1
5068,0.323689813,1
8565,0.323671939,0
8511,0.323508657,1
9417,0.323413677,0
5768,0.323385876,0
7036,0.32329979,0
4240,0.323136361,0
9953,0.323081573,0
5709,0.322993092,0
9237,0.322950897,0
9079,0.32293026,1
7888,0.322834389,0
6980,0.322820158,0
3152,0.322742814,0
6650,0.322639975,0
6374,0.322489675,0
4472,0.322260232,1
1223,0.322148751,0
980,0.322120333,0
8896,0.322080928,0
6172,0.321978051,0
2600,0.321907598,0
2021,0.321826316,0
2302,0.321728355,0
3564,0.321728355,0
9898,0.321728355,0
230,0.321614655,0
5064,0.321485225,0
4632,0.321467235,0
8313,0.321411989,0
3343,0.321310398,0
7507,0.321262551,1
1427,0.321255243,0
4608,0.321227539,1
7415,0.320992601,0
2153,0.320990734,1
9052,0.320565987,0
4678,0.320474942,1
8495,0.320336053,0
5477,0.32026828,1
9296,0.320152713,0
1128,0.320003769,0
9922,0.319908777,0
427,0.319908519,0
8566,0.31948565,1
9368,0.319377248,1
1806,0.319375076,0
9535,0.319370706,0
334,0.319300006,1
8359,0.319131784,1
4549,0.319092302,1
5192,0.319092302,0
4839,0.318994572,0
4216,0.318960438,1
5285,0.318843682,0
3186,0.318837773,1
9396,0.318696506,0
1331,0.318613286,0
9191,0.318613286,0
3981,0.318592104,0
339,0.318386112,1
9138,0.318320091,0
9257,0.31821295,0
239,0.318018885,1
3786,0.317905412,0
2104,0.317899053,0
1072,0.317844156,0
5286,0.317730553,1
938,0.317605275,0
9057,0.317496499,1
5449,0.317474966,1
6243,0.317421968,0
7979,0.317304867,0
9894,0.317260501,0
6693,0.317172836,0
2816,0.317139512,0
4356,0.317000649,0
7876,0.316803686,0
3618,0.316790579,1
7262,0.316715797,0
7688,0.3166892,1
4474,0.31668671,0
2746,0.316648388,0
2410,0.316486663,0
3211,0.316461151,0
9304,0.316414217,0
2758,0.316377562,1
6052,0.316377562,0
6151,0.31634943,1
1147,0.316289762,0
8559,0.316169407,0
6139,0.315745985,1
6210,0.31552234,1
246,0.315167677,1
5012,0.314828871,1
9260,0.314777869,0
1913,0.314704826,1
754,0.314646229,0
7182,0.314615248,1
1700,0.314544129,0
4690,0.314528956,1
365,0.31424273,0
7742,0.314179701,0
1262,0.314070583,0
8319,0.314051387,0
3009,0.314039998,0
4558,0.314001341,0
8061,0.313790625,1
9626,0.313703063,1
6752,0.313688915,1
5296,0.31350277,0
1109,0.313385599,0
8479,0.313267837,0
8372,0.313217936,1
3,0.313216838,1
1000,0.313044325,0
9266,0.313039533,1
3690,0.312904178,0
584,0.312877147,0
724,0.312861232,0
6017,0.312844781,0
5409,0.312778643,0
6442,0.31271224,0
4714,0.312555451,0
2099,0.312519786,1
9252,0.312160515,0
4083,0.312094108,1
9593,0.312074964,0
1902,0.31202363,0
3369,0.31202363,0
5582,0.31202363,0
2925,0.311990638,0
8579,0.31193447,0
7529,0.311868977,0
8764,0.311727206,1
1486,0.31166076,1
6402,0.31166076,0
7465,0.311619944,1
191,0.311520606,1
8564,0.311473323,1
540,0.311311235,1
8462,0.311277204,0
89,0.311073408,1
6347,0.311026677,1
5536,0.31094325,1
2994,0.310892369,0
7985,0.310800777,0
6377,0.310757325,1
802,0.310743656,0
6826,0.310690249,0
3348,0.310572768,0
5564,0.310474721,0
9813,0.310446252,0
4006,0.310305813,1
8184,0.310305813,0
5083,0.310260596,1
1589,0.310171691,0
8984,0.310133922,0
4402,0.310126696,0
1043,0.310109533,1
5560,0.310093211,1
7873,0.310007021,0
4389,0.309877833,0
437,0.309494183,0
9170,0.309451666,0
3818,0.309438749,1
2892,0.30937603,0
7579,0.30935424,0
3697,0.309354119,0
4518,0.309276818,0
9656,0.309259926,0
1729,0.3092585,0
29,0.309088034,0
6771,0.309085348,0
6583,0.309068076,0
6860,0.30891417,0
3770,0.30874528,0
3376,0.308686279,1
7393,0.308576471,0
2999,0.308140175,0
5054,0.30811461,0
6381,0.308077139,1
3562,0.307844763,0
8403,0.307653736,1
7975,0.307489557,1
1111,0.307426214,1
7918,0.307376768,0
8227,0.30732916,0
2961,0.30732482,0
3792,0.307312965,0
5044,0.307251241,0
9181,0.307251241,0
8123,0.307138524,1
8760,0.306961946,0
6397,0.306904454,0
1801,0.306869166,0
9156,0.30685237,0
4337,0.306782445,1
8915,0.306650866,0
1119,0.306595184,0
7178,0.306532718,0
8095,0.306379508,0
3739,0.30622308,0
2708,0.306174492,0
5950,0.306064252,1
5029,0.306058796,1
9178,0.305976009,0
6713,0.305640585,0
7298,0.305627576,0
1609,0.305426851,0
4679,0.305319252,0
5782,0.305226219,0
5398,0.305213744,0
1279,0.305150503,0
4200,0.305146379,0
8428,0.305100426,1
9759,0.304893344,0
8758,0.30484581,0
7110,0.304791534,0
1282,0.30473222,1
2965,0.304563701,0
3644,0.304524583,0
8331,0.3045113,0
1288,0.304438122,0
965,0.304346781,1
1979,0.304098087,0
4551,0.304039327,0
944,0.303804038,0
5281,0.303756455,1
2349,0.30368463,0
3411,0.303633625,0
3480,0.303588017,0
1969,0.303501981,0
8575,0.303453834,0
6993,0.303445968,1
4349,0.30342906,0
645,0.303143274,1
548,0.303128254,0
4275,0.303023087,1
8890,0.302904575,0
6435,0.302610273,0
4563,0.302548191,0
876,0.302311903,0
4009,0.302012316,0
5629,0.30190849,0
6795,0.301778718,0
8956,0.301747483,1
1342,0.301413405,1
7309,0.301382915,1
3742,0.301304525,1
4018,0.301252948,1
2687,0.301195237,0
693,0.301095195,0
5640,0.301090655,0
3327,0.301029283,1
3209,0.301020201,0
7176,0.300972414,0
8229,0.300962322,0
3839,0.30081204,1
3535,0.300790768,0
9686,0.30075965,0
9267,0.300692229,0
6392,0.30065407,0
2790,0.300456057,1
1732,0.30043733,0
5622,0.30043733,0
5893,0.300153952,0
4251,0.300139526,0
1047,0.300061565,1
7537,0.300061565,1
6636,0.300060058,0
3979,0.2998456,0
4599,0.299591997,0
1458,0.299576569,0
217,0.299560817,0
5525,0.299542785,0
9809,0.299532425,0
478,0.299524491,0
7424,0.29947083,0
912,0.299413861,0
1226,0.299322822,0
5896,0.299115126,0
3049,0.298975614,0
8382,0.298935343,0
7784,0.298846984,1
3913,0.298694207,0
2721,0.298665618,1
4503,0.298487444,1
2417,0.298461794,0
2518,0.298387002,0
3799,0.298273317,0
518,0.298069786,0
2989,0.29800235,1
8821,0.297975729,0
4941,0.297907585,0
4243,0.297541198,1
6703,0.297492255,1
5755,0.297388986,0
755,0.297275176,0
8463,0.297212211,0
7106,0.297134242,0
8188,0.297103353,0
6115,0.297062902,1
6258,0.297042654,0
8451,0.297037369,0
57,0.296847834,0
6081,0.296689568,1
8510,0.296689568,0
5327,0.296688071,1
9204,0.296582196,1
4795,0.296560093,0
8499,0.296473435,0
3892,0.296438067,0
3372,0.29641645,1
8625,0.296390657,0
4842,0.296311839,1
9306,0.29611829,0
5913,0.295916071,0
9324,0.295862486,1
2405,0.295625692,1
2445,0.295380772,0
7191,0.295346654,0
1292,0.295305302,0
61,0.295185736,0
500,0.295109199,1
2511,0.295071395,0
3948,0.295044541,0
3602,0.295003652,1
8975,0.294912948,0
2387,0.294900288,0
5102,0.294539693,0
1943,0.294445909,0
6533,0.294432773,0
7674,0.294423679,0
3782,0.294158226,0
3717,0.294002503,0
2080,0.293936149,0
3747,0.293863328,1
9176,0.293845043,0
1591,0.293817225,0
6652,0.293750389,0
102,0.293710463,0
2534,0.293614684,0
8038,0.293488967,0
7050,0.293412834,1
6876,0.293412599,1
5916,0.293371567,1
2630,0.293339583,1
449,0.293239825,1
4054,0.293232918,0
821,0.293209201,0
9729,0.292995791,1
4451,0.292990037,0
1852,0.2929605,0
5667,0.292949726,1
4783,0.292873909,0
8464,0.292862392,1
9015,0.292816637,0
2967,0.292792003,1
9146,0.292698486,0
2187,0.292588984,1
1338,0.292533609,0
2138,0.292248937,0
178,0.292212614,0
7588,0.292181336,0
6777,0.292140855,0
3077,0.292119232,0
1167,0.292044013,0
495,0.291911987,1
439,0.291840702,0
2804,0.291819114,0
5594,0.291664809,1
1402,0.291574707,0
8582,0.291574707,0
6427,0.291501103,0
484,0.291107276,0
3825,0.291102343,0
6794,0.290973968,1
2861,0.29084483,0
712,0.290796693,0
182,0.290728785,0
3502,0.290706845,0
2740,0.290637198,0
52,0.290503594,0
1749,0.290425066,1
4594,0.290380228,0
6804,0.290380228,1
2135,0.290178911,0
440,0.290133543,0
8409,0.290099646,0
3835,0.290098965,0
2071,0.290011827,1
8782,0.289975109,0
2114,0.289939762,0
2966,0.289812434,0
5226,0.289536355,0
1776,0.289516245,0
4695,0.289027167,0
4925,0.289010837,0
2655,0.289008816,1
7384,0.288995931,1
6016,0.288941646,0
3492,0.288837517,0
1336,0.288821139,1
5967,0.288821139,0
4727,0.288662569,0
845,0.288495716,0
6727,0.288348299,1
5084,0.288334785,0
